Báo CáoQuảng cáo Tìm Kiếm Sản Phẩm - Shopee Việt Nam,,,,,,,,,,,,,,,,,,,,,,,
Tên đăng nhập:,tovasa_store,,,,,,,,,,,,,,,,,,,,,,
Thời gian tạo báo cáo:,23/05/2022 9:04,,,,,,,,,,,,,,,,,,,,,,
Khoảng thời gian,01/05/2022 - 22/05/2022,,,,,,,,,,,,,,,,,,,,,,
Sản phẩm,Giày cao cổ bé trai bé gái bốt đẹp cho bé KIKNE JDA151,,,,,,,,,,,,,,,,,,,,,,
Trạng thái:,Đang chạy,,,,,,,,,,,,,,,,,,,,,,
Mã Người bán,"145598609	",,,,,,,,,,,,,,,,,,,,,,
Mã sản phẩm,"8780736071	",,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,
Thứ tự,Từ khóa,Trạng thái,Loại từ khóa,Lệnh tìm kiếm,Số lượt xem,Số lượt click,Tỷ Lệ Click,Lượt chuyển đổi,Lượt chuyển đổi trực tiếp,Tỷ lệ chuyển đổi,Tỷ lệ chuyển đổi trực tiếp,Chi phí cho mỗi lượt chuyển đổi,Chi phí cho mỗi lượt chuyển đổi trực tiếp,Sản phẩm đã bán,Sản phẩm đã bán trực tiếp,GMV,GMV trực tiếp,Chi phí,Thứ hạng trung bình,Doanh Thu/Chi Phí,ROI trực tiếp,CIR,CIR trực tiếp
"1148	",giầy cho bé trai,thông thường,Từ khóa mở rộng,Giầy thể thao cho bé gái,3,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,2.333333333,0,0,0.00%,0.00%
"1149	",giày cao cổ cho bé,thông thường,Từ khóa mở rộng,giày cao cổ bé gái,60,5,8.33%,0,0,0.00%,0.00%,0,0,0,0,0,0,3313,2.2,0,0,0.00%,0.00%
"1150	",giày cao cổ cho bé,thông thường,Từ khóa mở rộng,Giày bốt cổ cao 190,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,3,0,0,0.00%,0.00%
"1151	",giầy cho bé trai,thông thường,Từ khóa mở rộng,Giay bât cho be trai,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,15,0,0,0.00%,0.00%
"1152	",giầy cho bé trai,thông thường,Từ khóa mở rộng,Giày Bé trai 2 tuổi,2,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,28.5,0,0,0.00%,0.00%
"1153	",giày cao cổ cho bé,thông thường,Từ khóa mở rộng,Giày Thể Thao Cổ Cao Cho Bé,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%
"1154	",giày cao cổ bé trai,thông thường,Từ khóa mở rộng,giày có thun,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%
"1155	",giày jordan cho bé trai,thông thường,Từ khóa mở rộng,giày jordan cho bé,5,2,40.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,1670,2,0,0,0.00%,0.00%
"1156	",giày thể thao cho bé trai,thông thường,Từ khóa chính xác,Giầy thể thao cho bé trai,2,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,2,0,0,0.00%,0.00%
"1157	",giầy cho bé trai,thông thường,Từ khóa mở rộng,Giày thể thao cho bé  trai 3 tuoi,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,1,0,0,0.00%,0.00%
"1158	",giày cao cổ cho bé,thông thường,Từ khóa mở rộng,giày native cho bé,30,1,3.33%,0,0,0.00%,0.00%,0,0,0,0,0,0,940,5.433333333,0,0,0.00%,0.00%
"1159	",giầy cho bé trai,thông thường,Từ khóa mở rộng,giày cho be trai,23,1,4.35%,0,0,0.00%,0.00%,0,0,0,0,0,0,441,2.565217391,0,0,0.00%,0.00%
"1160	",giầy cho bé trai,thông thường,Từ khóa mở rộng,giày tạp đi cho bé gái,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,12,0,0,0.00%,0.00%
"1161	",giầy cho bé trai,thông thường,Từ khóa mở rộng,giày trắng bé trai,6,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,13.16666667,0,0,0.00%,0.00%
"1162	",giày cao cổ cho bé,thông thường,Từ khóa mở rộng,giày cho bé trai sơ sinh 0 12 tháng,3,2,66.67%,0,0,0.00%,0.00%,0,0,0,0,0,0,1937,32.66666667,0,0,0.00%,0.00%
"1163	",giầy cho bé trai,thông thường,Từ khóa mở rộng,Giày thể thao bé,7,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,1.714285714,0,0,0.00%,0.00%
"1164	",giầy cho bé trai,thông thường,Từ khóa mở rộng,giầy cho bé trai 7t,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,2,0,0,0.00%,0.00%
"1165	",giày cao cổ cho bé,thông thường,Từ khóa mở rộng,giày hè,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,14,0,0,0.00%,0.00%
"1166	",giầy cho bé trai,thông thường,Từ khóa mở rộng,giày cho bé trai sơ sinh 0 12 tháng,16,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,13.875,0,0,0.00%,0.00%
"1167	",giày cao cổ bé gái,thông thường,Từ khóa mở rộng,Giày cho gái 1 tuổi,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,44,0,0,0.00%,0.00%
"1168	",giày cao cổ cho bé,thông thường,Từ khóa mở rộng,giày cao cổ cho bé gái không giay,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%
"1169	",giầy cho bé trai,thông thường,Từ khóa mở rộng,giay the thao cho be trai 1 tuôi,18,2,11.11%,0,0,0.00%,0.00%,0,0,0,0,0,0,753,0.555555556,0,0,0.00%,0.00%
"1170	",giày thể thao cho bé trai,thông thường,Từ khóa chính xác,giày thê thao cho bé trai,11,2,18.18%,0,0,0.00%,0.00%,0,0,0,0,0,0,1658,6.363636364,0,0,0.00%,0.00%
"1171	",giầy cho bé trai,thông thường,Từ khóa mở rộng,Dép quoai bé trai,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,2,0,0,0.00%,0.00%
"1172	",giầy cho bé trai,thông thường,Từ khóa mở rộng,Giày thể thao cho bé trai 9 tuổi,2,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,0.5,0,0,0.00%,0.00%
"1173	",giày cao cổ bé gái,thông thường,Từ khóa mở rộng,giày thể thao bé gái 2 tuổi,6,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,10.16666667,0,0,0.00%,0.00%
"1174	",giầy cho bé trai,thông thường,Từ khóa mở rộng,giày mọi cho bé,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,10,0,0,0.00%,0.00%
"1175	",giầy cho bé trai,thông thường,Từ khóa mở rộng,giày thể thao bé trai 1 tuổi,7,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,17.28571429,0,0,0.00%,0.00%
"1176	",giầy cho bé trai,thông thường,Từ khóa mở rộng,giày zara cho bé,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%
"1177	",giầy cho bé trai,thông thường,Từ khóa mở rộng,giày cho bé trai thể thao,2,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,20,0,0,0.00%,0.00%
"1178	",giày cao cổ cho bé,thông thường,Từ khóa mở rộng,Giày cao cổ bé trai 4 tuổi,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,1,0,0,0.00%,0.00%
"1179	",giầy cho bé gái,thông thường,Từ khóa chính xác,giày cho bé gai,68,9,13.24%,0,0,0.00%,0.00%,0,0,0,0,0,0,5656,2.308823529,0,0,0.00%,0.00%
"1180	",giầy cho bé trai,thông thường,Từ khóa mở rộng,giày có đèn cho bé gái,3,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,24.66666667,0,0,0.00%,0.00%
"1181	",giầy cho bé trai,thông thường,Từ khóa mở rộng,giày sneaker cho bé,15,2,13.33%,0,0,0.00%,0.00%,0,0,0,0,0,0,829,2.8,0,0,0.00%,0.00%
"1182	",giầy cho bé trai,thông thường,Từ khóa mở rộng,Giày cho bé 6 tuổi,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,1,0,0,0.00%,0.00%
"1183	",giày cao cổ bé gái,thông thường,Từ khóa mở rộng,Giày bé gái 6 tuoi,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,20,0,0,0.00%,0.00%
"1184	",giày cao cổ cho bé,thông thường,Từ khóa mở rộng,giày bé gái cao cấp,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,5,0,0,0.00%,0.00%
"1185	",giày cao cổ cho bé,thông thường,Từ khóa mở rộng,Giầy dép cho bé trai,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,6,0,0,0.00%,0.00%
"1186	",giầy cho bé trai,thông thường,Từ khóa mở rộng,Giầy Bé Trai 1 Tuổi,2,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,1,0,0,0.00%,0.00%
"1187	",giầy cho bé trai,thông thường,Từ khóa mở rộng,Giày thể thao cho bé trai 2 tuổi,5,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,1.8,0,0,0.00%,0.00%
"1188	",giày jordan cho bé trai,thông thường,Từ khóa mở rộng,Giày,9,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,5.555555556,0,0,0.00%,0.00%
"1189	",giày cao cổ bé trai,thông thường,Từ khóa mở rộng,giày lười bé trai,9,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,25.44444444,0,0,0.00%,0.00%
"1190	",giày jordan cho bé trai,thông thường,Từ khóa mở rộng,giày nike bé trai,29,6,20.69%,0,0,0.00%,0.00%,0,0,0,0,0,0,4321,0.586206897,0,0,0.00%,0.00%
"1191	",giày cao cổ bé gái,thông thường,Từ khóa mở rộng,Giay the thao cho be gai 2 tuoi,3,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,2,0,0,0.00%,0.00%
"1192	",giày cao cổ cho bé,thông thường,Từ khóa mở rộng,Giày boot cho bé gái,4,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,14.25,0,0,0.00%,0.00%
"1193	",giày jordan cho bé trai,thông thường,Từ khóa mở rộng,giày snecker bé trai,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,7,0,0,0.00%,0.00%
"1194	",giày thể thao cho bé trai,thông thường,Từ khóa chính xác,giày thể thao cho bé trai,588,47,7.99%,0,0,0.00%,0.00%,0,0,0,0,0,0,40725,2.380952381,0,0,0.00%,0.00%
"1195	",giầy cho bé trai,thông thường,Từ khóa mở rộng,giày nhựa cho bé gái,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,12,0,0,0.00%,0.00%
"1196	",giầy cho bé trai,thông thường,Từ khóa mở rộng,dép hm bé trai,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,4,0,0,0.00%,0.00%
"1197	",giầy cho bé trai,thông thường,Từ khóa mở rộng,giày hiệu cho bé,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,1,0,0,0.00%,0.00%
"1198	",giầy cho bé trai,thông thường,Từ khóa mở rộng,giày nkie bé trai,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,1,0,0,0.00%,0.00%
"1199	",giày thể thao bé gái,thông thường,Từ khóa chính xác,giày thể thao bé gái,1727,159,9.21%,7,6,4.40%,3.77%,17244,20118,7,6,1329000,1134000,120710,1.517660683,11,9,0.00%,0.00%
"1200	",giầy cho bé gái,thông thường,Từ khóa chính xác,Giầy cho be gái,6,1,16.67%,0,0,0.00%,0.00%,0,0,0,0,0,0,689,6.5,0,0,0.00%,0.00%
"1201	",giày cao cổ cho bé,thông thường,Từ khóa mở rộng,giày cao cổ cho bé trai,22,2,9.09%,0,0,0.00%,0.00%,0,0,0,0,0,0,1876,1.863636364,0,0,0.00%,0.00%
"1202	",giày jordan cho bé trai,thông thường,Từ khóa mở rộng,giày jordan  bé trai,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,1,0,0,0.00%,0.00%
"1203	",giầy cho bé trai,thông thường,Từ khóa mở rộng,Giày thể thao 1 tuổi,3,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,4,0,0,0.00%,0.00%
"1204	",giày thể thao bé gái,thông thường,Từ khóa chính xác,Giày the thao bé gái,8,1,12.50%,0,0,0.00%,0.00%,0,0,0,0,0,0,969,1.125,0,0,0.00%,0.00%
"1205	",giầy cho bé trai,thông thường,Từ khóa mở rộng,giày kids,2,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,2,0,0,0.00%,0.00%
"1206	",giày thể thao bé gái,thông thường,Từ khóa chính xác,giay thể thao bé gái,39,4,10.26%,0,0,0.00%,0.00%,0,0,0,0,0,0,3654,1.333333333,0,0,0.00%,0.00%
"1207	",giầy cho bé gái,thông thường,Từ khóa chính xác,giày cho bé gái,16,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,3.4375,0,0,0.00%,0.00%
"1208	",giầy cho bé trai,thông thường,Từ khóa mở rộng,giày bé trai 1 tuổi,40,2,5.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,869,24.925,0,0,0.00%,0.00%
"1209	",giày cao cổ cho bé,thông thường,Từ khóa mở rộng,Giày cho be trai,4,1,25.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,985,0.75,0,0,0.00%,0.00%
"1210	",giầy cho bé gái,thông thường,Từ khóa chính xác,giày cho be gai,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,1,0,0,0.00%,0.00%
"1211	",giày thể thao cho bé trai,thông thường,Từ khóa chính xác,Giày the thao cho be trai,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,1,0,0,0.00%,0.00%
"1212	",giày cao cổ bé trai,thông thường,Từ khóa mở rộng,giày converse bé trai,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,5,0,0,0.00%,0.00%
"1213	",giầy cho bé trai,thông thường,Từ khóa mở rộng,Giay bata be trai,2,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,1,0,0,0.00%,0.00%
"1214	",giầy cho bé trai,thông thường,Từ khóa mở rộng,Giày Lười Trẻ Em,2,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,19.5,0,0,0.00%,0.00%
"1215	",giầy cho bé gái,thông thường,Từ khóa chính xác,Giày cho be gái,8,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,1.875,0,0,0.00%,0.00%
"1216	",giày thể thao bé gái,thông thường,Từ khóa chính xác,giầy thể thao bé gái,348,29,8.33%,1,1,3.45%,3.45%,21731,21731,1,1,189000,189000,21731,1.554597701,8,8,0.00%,0.00%
"1217	",giày cao cổ cho bé,thông thường,Từ khóa mở rộng,x shop new giày,17,5,29.41%,0,0,0.00%,0.00%,0,0,0,0,0,0,4113,0.941176471,0,0,0.00%,0.00%
"1218	",giầy cho bé trai,thông thường,Từ khóa mở rộng,giày nhựa urban cho bé,2,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,2.5,0,0,0.00%,0.00%
"1219	",giày cao cổ bé gái,thông thường,Từ khóa mở rộng,giày Bót bé gái,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,4,0,0,0.00%,0.00%
"1220	",giày cao cổ bé gái,thông thường,Từ khóa mở rộng,giày cho bé gái 1 tuổi,7,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,18.57142857,0,0,0.00%,0.00%
"1221	",giày cao cổ cho bé,thông thường,Từ khóa mở rộng,Giày cổ cao cho bé trai,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,1,0,0,0.00%,0.00%
"1222	",giày cao cổ cho bé,thông thường,Từ khóa mở rộng,giày cho chó,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,3,0,0,0.00%,0.00%
"1223	",giầy cho bé trai,thông thường,Từ khóa mở rộng,giày bata cho bé,32,1,3.12%,0,0,0.00%,0.00%,0,0,0,0,0,0,470,3.28125,0,0,0.00%,0.00%
"1224	",giày jordan cho bé trai,thông thường,Từ khóa mở rộng,Giấy Nike bé trai,2,2,100.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,1115,3,0,0,0.00%,0.00%
"1225	",giày cao cổ cho bé,thông thường,Từ khóa mở rộng,giày cho nữ có nơ,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,4,0,0,0.00%,0.00%
"1226	",giày thể thao bé gái,thông thường,Từ khóa chính xác,Giầy thể thao be gái,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%
"1227	",giày cao cổ cho bé,thông thường,Từ khóa mở rộng,giày cho trẻ em có đèn,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,4,0,0,0.00%,0.00%
"1228	",giầy cho bé trai,thông thường,Từ khóa mở rộng,giầy bé trai 8 tuổi,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,66,0,0,0.00%,0.00%
"1229	",giầy cho bé trai,thông thường,Từ khóa mở rộng,Giày canvas cho bé,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,28,0,0,0.00%,0.00%
"1230	",giầy cho bé trai,thông thường,Từ khóa mở rộng,Giày lười tre em,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,18,0,0,0.00%,0.00%
"1231	",giầy cho bé trai,thông thường,Từ khóa mở rộng,giày gap,2,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,2.5,0,0,0.00%,0.00%
"1232	",giày cao cổ bé gái,thông thường,Từ khóa mở rộng,giày thể thao cho be gái,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,27,0,0,0.00%,0.00%
"1233	",giầy cho bé trai,thông thường,Từ khóa mở rộng,giày melissa cho bé gái,4,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,17.75,0,0,0.00%,0.00%
"1234	",giầy cho bé gái,thông thường,Từ khóa chính xác,Giay cho be gai,17,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,3.352941176,0,0,0.00%,0.00%
"1235	",giày cao cổ bé trai,thông thường,Từ khóa mở rộng,giày thể thao bé trai,2,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,25.5,0,0,0.00%,0.00%
"1236	",giày cao cổ cho bé,Từ khóa đã xóa,Từ khóa mở rộng,giày vải cho bé,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,10,0,0,0.00%,0.00%
"1237	",giày cao cổ cho bé,thông thường,Từ khóa mở rộng,Giầy cao cổ bé gái,2,1,50.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,522,0,0,0,0.00%,0.00%
"1238	",giầy cho bé trai,thông thường,Từ khóa mở rộng,Giày cho con trai,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,3,0,0,0.00%,0.00%
"1239	",giầy cho bé trai,thông thường,Từ khóa mở rộng,Giày sơ sinh,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,73,0,0,0.00%,0.00%
"1240	",giầy cho bé trai,thông thường,Từ khóa mở rộng,giày adidas cho bé,48,2,4.17%,0,0,0.00%,0.00%,0,0,0,0,0,0,827,4.5,0,0,0.00%,0.00%
"1241	",giày cao cổ cho bé,thông thường,Từ khóa mở rộng,Giày Sneaker Bé Gái,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,2,0,0,0.00%,0.00%
"1242	",giầy cho bé trai,thông thường,Từ khóa mở rộng,giày cho bé trai  5tuổi,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,7,0,0,0.00%,0.00%
"1243	",giầy cho bé trai,thông thường,Từ khóa mở rộng,Giày Ny cho bé,3,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,5,0,0,0.00%,0.00%
"1244	",giầy cho bé trai,thông thường,Từ khóa mở rộng,Giày Nike  bé trai,2,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,7.5,0,0,0.00%,0.00%
"1245	",giày jordan cho bé trai,thông thường,Từ khóa mở rộng,Giầy nike bé trai,2,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,0.5,0,0,0.00%,0.00%
"1246	",giày cao cổ cho bé,thông thường,Từ khóa mở rộng,giày nike cao cổ,2,1,50.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,971,1.5,0,0,0.00%,0.00%
"1247	",giày cao cổ cho bé,thông thường,Từ khóa mở rộng,giày cao cổ cho bé 11 tuổi,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%
"1248	",giầy cho bé trai,thông thường,Từ khóa mở rộng,giay luoi tre em,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,3,0,0,0.00%,0.00%
"1249	",giầy cho bé trai,thông thường,Từ khóa mở rộng,Giày gap,2,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,3.5,0,0,0.00%,0.00%
"1250	",giầy cho bé gái,thông thường,Từ khóa chính xác,giầy cho bé gái,439,30,6.83%,0,0,0.00%,0.00%,0,0,0,0,0,0,17680,1.580865604,0,0,0.00%,0.00%
"1251	",giầy cho bé trai,thông thường,Từ khóa mở rộng,giày hm cho bé trai,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,3,0,0,0.00%,0.00%
"1252	",giầy cho bé trai,thông thường,Từ khóa mở rộng,Giày  mickey cho bé,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%
"1253	",giầy cho bé gái,thông thường,Từ khóa chính xác,giày cho bé gai,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%
"1254	",giày cao cổ cho bé,thông thường,Từ khóa mở rộng,Giày Có Bánh Xe,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%
"1255	",giầy cho bé trai,thông thường,Từ khóa mở rộng,Giày tập đi bé trai,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,13,0,0,0.00%,0.00%
"1256	",giầy cho bé trai,thông thường,Từ khóa mở rộng,saldan cho bé trai,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,2,0,0,0.00%,0.00%
"1257	",giầy cho bé trai,thông thường,Từ khóa mở rộng,Giày cho bé 1 tuổi,5,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,13.8,0,0,0.00%,0.00%
"1258	",giày cao cổ bé gái,thông thường,Từ khóa mở rộng,giày đôi mẹ và bé,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,3,0,0,0.00%,0.00%
"1259	",giầy cho bé trai,thông thường,Từ khóa mở rộng,Giày sọ cho bé,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,2,0,0,0.00%,0.00%
"1260	",giày cao cổ bé gái,thông thường,Từ khóa mở rộng,giày cho bé gái 8 tuổi,4,1,25.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,293,4,0,0,0.00%,0.00%
"1261	",giày cao cổ cho bé,thông thường,Từ khóa mở rộng,giày mario cho bé,8,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,10.75,0,0,0.00%,0.00%
"1262	",giầy cho bé gái,thông thường,Từ khóa chính xác,Giáy cho bé gái,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,4,0,0,0.00%,0.00%
"1263	",giày cao cổ bé trai,thông thường,Từ khóa mở rộng,Giày order,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,42,0,0,0.00%,0.00%
"1264	",giầy cho bé gái,thông thường,Từ khóa chính xác,Giầy  cho bé gái,3,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,3,0,0,0.00%,0.00%
"1265	",giày cao cổ cho bé,thông thường,Từ khóa mở rộng,Giay luới cho bé,3,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,1,0,0,0.00%,0.00%
"1266	",giầy cho bé trai,thông thường,Từ khóa mở rộng,giày hm cho bé gái,3,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,7.333333333,0,0,0.00%,0.00%
"1267	",giày cao cổ cho bé,thông thường,Từ khóa mở rộng,giày cao cổ cho bé 1 tuổi,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%
"1268	",giày thể thao bé gái,thông thường,Từ khóa chính xác,Giày  thể  thao bé  gái,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%
"1269	",giầy cho bé gái,thông thường,Từ khóa chính xác,Giay cho bé  gái,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%
"1270	",giày jordan cho bé trai,thông thường,Từ khóa mở rộng,JD,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,17,0,0,0.00%,0.00%
"1271	",giày cao cổ cho bé,thông thường,Từ khóa mở rộng,Giay cổ cao cho bé,2,1,50.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,581,1,0,0,0.00%,0.00%
"1272	",giày cao cổ cho bé,thông thường,Từ khóa mở rộng,Giay luoi cho be,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,2,0,0,0.00%,0.00%
"1273	",giày cao cổ bé gái,thông thường,Từ khóa mở rộng,giày thể thao cho bé gái 2 tuổi,35,3,8.57%,0,0,0.00%,0.00%,0,0,0,0,0,0,1184,1.371428571,0,0,0.00%,0.00%
"1274	",giầy cho bé trai,thông thường,Từ khóa mở rộng,Giày trẻ em gái,4,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,54,0,0,0.00%,0.00%
"1275	",giầy cho bé trai,thông thường,Từ khóa mở rộng,Dép qai cho bé trai,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,12,0,0,0.00%,0.00%
"1276	",giày cao cổ bé gái,thông thường,Từ khóa mở rộng,Giầy bata bé gái,2,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,4,0,0,0.00%,0.00%
"1277	",giày cao cổ cho bé,thông thường,Từ khóa mở rộng,Giày size 21,2,1,50.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,680,0,0,0,0.00%,0.00%
"1278	",giày cao cổ bé gái,thông thường,Từ khóa mở rộng,giày jd 1,1,1,100.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,396,0,0,0,0.00%,0.00%
"1279	",giầy cho bé trai,thông thường,Từ khóa mở rộng,giầy nhựa cho bé,2,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,8,0,0,0.00%,0.00%
"1280	",giày cao cổ bé trai,thông thường,Từ khóa mở rộng,Giày thể thao cao cổ,1,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,0,0,0,0.00%,0.00%
"1281	",giày cao cổ cho bé,thông thường,Từ khóa mở rộng,giày hè,2,0,0.00%,0,0,0.00%,0.00%,0,0,0,0,0,0,0,2.5,0,0,0.00%,0.00%
